id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id3571880,1,2016-06-30 09:16:22,1,-73.9918212890625,40.749305725097656,-74.006500244140625,40.708580017089844,N
id1513729,2,2016-06-30 09:16:20,3,-73.964073181152344,40.771141052246094,-73.985969543457031,40.741130828857422,N
id0636461,1,2016-06-30 09:15:47,1,-74.001632690429687,40.737419128417969,-73.980705261230469,40.760372161865234,N
id3322617,1,2016-06-30 09:14:29,1,-73.984611511230469,40.768993377685547,-74.004112243652344,40.742713928222656,N
id3928335,2,2016-06-30 09:14:23,5,-73.961273193359375,40.801300048828125,-73.97064208984375,40.793331146240234,N
id1500135,1,2016-06-30 09:13:21,1,-74.004196166992188,40.725231170654297,-74.007972717285156,40.751449584960938,N
id0868326,1,2016-06-30 09:13:15,1,-74.005775451660156,40.706188201904297,-73.969978332519531,40.697978973388672,N
id1666476,1,2016-06-30 09:13:01,1,-73.972511291503906,40.758701324462891,-73.983306884765625,40.744472503662109,N
id3283735,1,2016-06-30 09:11:37,2,-73.955116271972656,40.767433166503906,-73.95843505859375,40.78143310546875,N
id1060747,2,2016-06-30 09:11:21,2,-73.951591491699219,40.766338348388672,-73.980926513671875,40.774559020996094,N
id2241104,1,2016-06-30 09:11:18,1,-73.991432189941406,40.750091552734375,-73.971343994140625,40.764488220214844,N
id1354562,2,2016-06-30 09:11:06,3,-73.990188598632812,40.766490936279297,-73.985862731933594,40.763858795166016,N
id3742483,2,2016-06-30 09:11:00,5,-73.9835205078125,40.747596740722656,-73.962944030761719,40.774948120117188,N
id1761860,2,2016-06-30 09:10:56,5,-73.986351013183594,40.7623291015625,-73.978790283203125,40.754318237304688,N
id1598165,1,2016-06-30 09:10:33,1,-73.98175048828125,40.765869140625,-73.980606079101563,40.755741119384766,N
id2893945,1,2016-06-30 09:10:32,1,-73.985435485839844,40.744312286376953,-74.013908386230469,40.714797973632812,N
id1799022,1,2016-06-30 09:10:25,1,-74.004074096679688,40.725597381591797,-73.9932861328125,40.742214202880859,N
id3331253,1,2016-06-30 09:09:53,1,-73.976165771484375,40.752876281738281,-73.986686706542969,40.745746612548828,N
id3941703,1,2016-06-30 09:09:16,1,-73.98260498046875,40.768302917480469,-73.965644836425781,40.755214691162109,N
id1827736,2,2016-06-30 09:09:01,3,-73.969757080078125,40.785488128662109,-73.973258972167969,40.758571624755859,N
id3291980,1,2016-06-30 09:08:15,2,-74.013999938964844,40.709823608398438,-74.006355285644531,40.706310272216797,N
id0324403,2,2016-06-30 09:07:50,1,-73.969215393066406,40.800693511962891,-73.968559265136719,40.800804138183594,N
id0300868,2,2016-06-30 09:07:06,1,-73.978729248046875,40.777290344238281,-73.954879760742187,40.76654052734375,N
id0974193,1,2016-06-30 09:07:02,2,-74.007499694824219,40.732105255126953,-73.973213195800781,40.760231018066406,N
id2462829,1,2016-06-30 09:06:38,1,-74.003471374511719,40.748329162597656,-73.988960266113281,40.748523712158203,N
id1631177,2,2016-06-30 09:06:18,1,-74.010986328125,40.708301544189453,-74.013313293457031,40.702980041503906,N
id3057823,1,2016-06-30 09:05:22,1,-73.94769287109375,40.790313720703125,-73.97283935546875,40.793502807617188,N
id0066615,1,2016-06-30 09:05:02,1,-73.998199462890625,40.7457275390625,-73.991928100585938,40.742523193359375,N
id1548343,2,2016-06-30 09:04:51,3,-73.960189819335938,40.775897979736328,-73.945030212402344,40.802650451660156,N
id2606901,2,2016-06-30 09:04:50,5,-73.959808349609375,40.776226043701172,-73.980232238769531,40.767429351806641,N
id2944914,1,2016-06-30 09:04:26,1,-73.958816528320312,40.759979248046875,-73.981666564941406,40.737010955810547,N
id1952530,2,2016-06-30 09:04:24,1,-73.96044921875,40.761531829833984,-73.950279235839844,40.783798217773437,N
id0842184,1,2016-06-30 09:03:56,1,-73.971420288085938,40.787502288818359,-73.973114013671875,40.762413024902344,N
id2231839,2,2016-06-30 09:03:50,1,-73.955497741699219,40.782718658447266,-73.948257446289063,40.774471282958984,N
id0480196,2,2016-06-30 09:03:31,5,-73.871009826660156,40.773811340332031,-73.993057250976563,40.754581451416016,N
id1750121,2,2016-06-30 09:03:08,1,-74.006660461425781,40.720355987548828,-73.988006591796875,40.749351501464844,N
id2123554,1,2016-06-30 09:02:39,1,-73.953857421875,40.767135620117188,-73.969917297363281,40.753150939941406,N
id2632831,1,2016-06-30 09:02:33,2,-73.955551147460937,40.764450073242188,-73.980880737304688,40.760299682617188,N
id2830211,2,2016-06-30 09:02:12,1,-73.984375,40.737113952636719,-73.967658996582031,40.7568359375,N
id0223981,2,2016-06-30 09:02:11,4,-74.004623413085938,40.737625122070313,-73.983360290527344,40.765522003173828,N
id2433025,2,2016-06-30 09:01:44,1,-73.968391418457031,40.758739471435547,-74.007820129394531,40.707469940185547,N
id2115651,2,2016-06-30 09:01:14,1,-73.938919067382813,40.752151489257813,-73.910186767578125,40.775688171386719,N
id1244948,1,2016-06-30 09:01:03,1,-73.953010559082031,40.783306121826172,-73.963760375976562,40.768436431884766,N
id1532298,1,2016-06-30 09:00:49,2,-73.989570617675781,40.759037017822266,-73.992172241210937,40.74957275390625,N
id3497420,1,2016-06-30 09:00:48,1,-73.954948425292969,40.783565521240234,-74.000045776367188,40.738227844238281,N
id3344617,2,2016-06-30 09:00:39,6,-73.953651428222656,40.767059326171875,-73.959571838378906,40.774250030517578,N
id0073591,2,2016-06-30 09:00:09,1,-73.959991455078125,40.773639678955078,-73.95458984375,40.770591735839844,N
id0918671,2,2016-06-30 08:59:30,1,-73.975448608398438,40.752464294433594,-74.011634826660156,40.7042236328125,N
id1749366,2,2016-06-30 08:59:13,1,-74.007537841796875,40.711673736572266,-74.008071899414063,40.721542358398438,N
id0682052,1,2016-06-30 08:58:20,1,-73.983070373535156,40.758934020996094,-73.962249755859375,40.779136657714844,N
id0025923,2,2016-06-30 08:58:10,1,-73.990493774414063,40.77154541015625,-73.983253479003906,40.762615203857422,N
id0394738,2,2016-06-30 08:57:42,2,-73.9898681640625,40.734600067138672,-73.98187255859375,40.746231079101563,N
id0810667,2,2016-06-30 08:57:17,3,-73.976913452148437,40.756175994873047,-73.977218627929688,40.759078979492188,N
id1724280,1,2016-06-30 08:57:10,1,-73.980072021484375,40.745586395263672,-73.992866516113281,40.747833251953125,N
id3260658,1,2016-06-30 08:56:35,1,-74.000625610351563,40.737075805664062,-74.005996704101563,40.715282440185547,N
id2510990,1,2016-06-30 08:56:10,1,-73.96771240234375,40.787708282470703,-73.9833984375,40.766719818115234,N
id2073572,2,2016-06-30 08:55:58,1,-73.98370361328125,40.756641387939453,-73.872886657714844,40.774288177490234,N
id1892958,2,2016-06-30 08:55:57,1,-73.989662170410156,40.752349853515625,-73.97406005859375,40.744110107421875,N
id1577328,1,2016-06-30 08:55:46,1,-74.006340026855469,40.748687744140625,-73.982421875,40.767379760742188,N
id2787860,2,2016-06-30 08:55:37,2,-73.987464904785156,40.765651702880859,-73.993217468261719,40.757869720458984,N
id2474104,2,2016-06-30 08:53:23,1,-74.008773803710937,40.716140747070313,-73.983596801757812,40.749839782714844,N
id1143652,1,2016-06-30 08:53:06,1,-73.947311401367188,40.776355743408203,-73.983123779296875,40.743473052978516,N
id2931476,1,2016-06-30 08:52:59,4,-73.983123779296875,40.762630462646484,-73.982948303222656,40.760871887207031,N
id2030318,2,2016-06-30 08:52:32,2,-73.991783142089844,40.754779815673828,-73.993621826171875,40.747261047363281,N
id1052494,2,2016-06-30 08:51:50,5,-73.965583801269531,40.754581451416016,-73.966911315917969,40.767471313476563,N
id1864174,2,2016-06-30 08:51:46,1,-73.989852905273438,40.735149383544922,-73.969673156738281,40.757049560546875,N
id2707954,2,2016-06-30 08:51:44,1,-73.956222534179687,40.781730651855469,-73.97088623046875,40.756130218505859,N
id1987507,1,2016-06-30 08:51:27,1,-73.975189208984375,40.756488800048828,-73.970573425292969,40.761974334716797,N
id1787024,1,2016-06-30 08:49:51,1,-73.982078552246094,40.74078369140625,-73.977043151855469,40.756340026855469,N
id3518420,2,2016-06-30 08:49:30,2,-73.961265563964844,40.762550354003906,-73.972900390625,40.75091552734375,N
id3279592,2,2016-06-30 08:49:17,6,-73.975791931152344,40.776538848876953,-73.972923278808594,40.759860992431641,N
id3300736,1,2016-06-30 08:49:00,1,-73.97784423828125,40.764812469482422,-73.975173950195313,40.756061553955078,N
id3237576,1,2016-06-30 08:48:57,1,-73.982940673828125,40.767032623291016,-73.962287902832031,40.773624420166016,N
id2849121,2,2016-06-30 08:48:56,1,-73.980751037597656,40.754173278808594,-73.987045288085938,40.745063781738281,N
id0004633,2,2016-06-30 08:48:19,2,-73.988861083984375,40.754058837890625,-74.007400512695313,40.7127685546875,N
id1881985,2,2016-06-30 08:47:53,5,-73.951591491699219,40.769489288330078,-73.966453552246094,40.753219604492188,N
id2512843,1,2016-06-30 08:47:49,1,-73.983055114746094,40.76776123046875,-73.983245849609375,40.763095855712891,N
id1446079,1,2016-06-30 08:47:25,1,-74.00390625,40.738418579101563,-73.992652893066406,40.734371185302734,N
id2112107,2,2016-06-30 08:47:00,1,-74.014617919921875,40.718021392822266,-74.008003234863281,40.711540222167969,N
id3104510,1,2016-06-30 08:46:59,1,-73.965484619140625,40.768474578857422,-73.971397399902344,40.751300811767578,N
id3404065,1,2016-06-30 08:46:31,1,-73.986297607421875,40.77691650390625,-73.980987548828125,40.764804840087891,N
id3683634,1,2016-06-30 08:46:08,1,-73.992088317871094,40.749099731445313,-73.959419250488281,40.765884399414063,N
id2511904,2,2016-06-30 08:45:28,1,-73.953170776367188,40.779998779296875,-73.973731994628906,40.748401641845703,N
id0304830,1,2016-06-30 08:45:14,1,-73.979881286621094,40.746261596679687,-73.976608276367188,40.753005981445313,N
id1767486,2,2016-06-30 08:45:11,2,-73.982261657714844,40.743053436279297,-73.973480224609375,40.746246337890625,N
id1438479,1,2016-06-30 08:44:03,1,-73.982864379882813,40.761962890625,-73.983573913574219,40.761066436767578,N
id2299288,1,2016-06-30 08:43:31,1,-74.001220703125,40.761753082275391,-73.983909606933594,40.730182647705078,N
id2542549,1,2016-06-30 08:43:27,1,-73.962509155273437,40.767070770263672,-73.9700927734375,40.759529113769531,N
id2281796,1,2016-06-30 08:43:27,1,-73.954116821289062,40.766189575195313,-73.9627685546875,40.778293609619141,N
id0761537,1,2016-06-30 08:43:24,1,-73.993843078613281,40.732246398925781,-73.992652893066406,40.738224029541016,N
id0831124,2,2016-06-30 08:43:11,1,-73.953956604003906,40.774738311767578,-73.958099365234375,40.762969970703125,N
id0740953,1,2016-06-30 08:43:09,1,-73.9595947265625,40.763343811035156,-73.975326538085938,40.758438110351563,Y
id2357472,2,2016-06-30 08:43:05,2,-73.974739074707031,40.757171630859375,-73.990028381347656,40.756851196289063,N
id2643074,1,2016-06-30 08:43:03,1,-73.999130249023437,40.734291076660156,-73.965377807617187,40.769023895263672,N
id2395963,1,2016-06-30 08:42:50,1,-73.98223876953125,40.774547576904297,-74.004615783691406,40.741626739501953,N
id1298435,1,2016-06-30 08:42:39,1,-73.986770629882813,40.735569000244141,-73.978950500488281,40.753585815429688,N
id1413768,1,2016-06-30 08:42:33,1,-73.990249633789063,40.756507873535156,-73.961936950683594,40.776908874511719,N
id3060374,1,2016-06-30 08:42:27,1,-73.781814575195313,40.644660949707031,-73.97479248046875,40.741973876953125,N
id2654470,2,2016-06-30 08:42:17,1,-73.996299743652344,40.732570648193359,-73.972572326660156,40.759361267089844,N
id3430354,2,2016-06-30 08:42:13,1,-73.983482360839844,40.750396728515625,-74.012664794921875,40.706596374511719,N
id2757836,2,2016-06-30 08:42:08,1,-73.991416931152344,40.749919891357422,-73.964271545410156,40.757320404052734,N
id3574214,2,2016-06-30 08:42:00,2,-73.965362548828125,40.769046783447266,-73.973655700683594,40.759788513183594,N
id3369348,1,2016-06-30 08:41:35,1,-73.991477966308594,40.750091552734375,-73.987236022949219,40.741836547851562,N
id3775414,2,2016-06-30 08:41:24,1,-73.955528259277344,40.772666931152344,-73.959320068359375,40.767444610595703,N
id3876013,2,2016-06-30 08:41:14,1,-73.973518371582031,40.747268676757813,-73.962615966796875,40.769733428955078,N
id3062335,2,2016-06-30 08:41:11,1,-73.988471984863281,40.759319305419922,-73.969169616699219,40.764080047607422,N
id0740521,2,2016-06-30 08:40:26,1,-73.973220825195313,40.751911163330078,-73.979011535644531,40.754550933837891,N
id1007133,1,2016-06-30 08:39:38,1,-73.96356201171875,40.765850067138672,-73.961402893066406,40.780441284179688,N
id1890119,1,2016-06-30 08:39:10,1,-73.965576171875,40.771930694580078,-73.982955932617188,40.761043548583984,N
id1319346,1,2016-06-30 08:39:09,1,-73.991828918457031,40.749523162841797,-73.987251281738281,40.74298095703125,N
id3340902,2,2016-06-30 08:38:25,6,-73.949073791503906,40.773338317871094,-73.951728820800781,40.769481658935547,N
id3888119,2,2016-06-30 08:37:44,1,-73.996261596679687,40.746852874755859,-73.9794921875,40.761146545410156,N
id0875725,2,2016-06-30 08:37:16,1,-73.985511779785156,40.744529724121094,-73.992507934570313,40.729949951171875,N
id3168093,2,2016-06-30 08:36:51,1,-73.956756591796875,40.767105102539062,-73.9705810546875,40.7529296875,N
id0282061,2,2016-06-30 08:36:36,1,-73.975074768066406,40.759162902832031,-73.961753845214844,40.771942138671875,N
id1073064,2,2016-06-30 08:35:20,6,-73.9605712890625,40.769725799560547,-73.969871520996094,40.754688262939453,N
id1154164,2,2016-06-30 08:35:16,1,-73.963134765625,40.756965637207031,-73.959877014160156,40.776222229003906,N
id2548485,1,2016-06-30 08:35:09,1,-73.956039428710937,40.782070159912109,-73.970558166503906,40.795032501220703,N
id3907652,2,2016-06-30 08:34:28,1,-73.976753234863281,40.751979827880859,-73.991310119628906,40.739479064941406,N
id3854451,2,2016-06-30 08:33:39,2,-73.959434509277344,40.780136108398437,-73.974372863769531,40.756786346435547,N
id3524379,2,2016-06-30 08:33:38,1,-73.9593505859375,40.769386291503906,-73.870353698730469,40.772750854492188,N
id2652650,1,2016-06-30 08:33:37,1,-73.948196411132812,40.778568267822266,-73.949966430664063,40.816448211669922,N
id2743520,2,2016-06-30 08:33:22,1,-73.960517883300781,40.769748687744141,-73.984031677246094,40.755870819091797,N
id3615048,1,2016-06-30 08:33:03,2,-73.993850708007813,40.750221252441406,-74.005546569824219,40.750118255615234,N
id2049149,2,2016-06-30 08:32:22,2,-73.961631774902344,40.770275115966797,-73.974899291992187,40.753227233886719,N
id1479795,1,2016-06-30 08:32:21,1,-73.951904296875,40.781974792480469,-73.956611633300781,40.767982482910156,N
id3639764,2,2016-06-30 08:32:01,1,-73.980369567871094,40.765579223632812,-73.994407653808594,40.760120391845703,N
id3463885,1,2016-06-30 08:31:46,1,-73.973663330078125,40.784507751464844,-73.984848022460938,40.748203277587891,N
id0030387,2,2016-06-30 08:31:36,1,-73.955802917480469,40.772014617919922,-73.972579956054688,40.749061584472656,N
id0363494,1,2016-06-30 08:30:51,1,-73.984275817871094,40.769817352294922,-73.981353759765625,40.763492584228516,N
id0455011,1,2016-06-30 08:30:35,1,-73.994583129882813,40.698009490966797,-74.008453369140625,40.720626831054687,N
id0163438,2,2016-06-30 08:30:10,5,-74.01690673828125,40.708911895751953,-74.014030456542969,40.702491760253906,N
id1655363,2,2016-06-30 08:29:51,1,-73.980796813964844,40.742416381835938,-73.978706359863281,40.750911712646484,N
id2160942,2,2016-06-30 08:28:50,1,-73.992027282714844,40.749031066894531,-73.985282897949219,40.742420196533203,N
id1579632,1,2016-06-30 08:27:08,1,-73.983299255371094,40.755947113037109,-73.982170104980469,40.761516571044922,N
id2274920,2,2016-06-30 08:26:34,1,-73.978340148925781,40.752811431884766,-73.996101379394531,40.753944396972656,N
id2331137,2,2016-06-30 08:26:09,1,-73.977577209472656,40.755130767822266,-73.9677734375,40.761310577392578,N
id2641497,2,2016-06-30 08:25:53,1,-73.968704223632812,40.764488220214844,-73.977310180664063,40.752243041992188,N
id1790006,2,2016-06-30 08:25:18,1,-73.977180480957031,40.764625549316406,-73.963981628417969,40.771308898925781,N
id2504849,2,2016-06-30 08:25:15,1,-73.782127380371094,40.644660949707031,-73.987228393554688,40.722000122070313,N
id1556759,2,2016-06-30 08:24:27,2,-73.951400756835938,40.791049957275391,-73.977676391601562,40.786403656005859,N
id3069965,2,2016-06-30 08:23:25,5,-73.971000671386719,40.761505126953125,-73.970375061035156,40.75433349609375,N
id0101021,2,2016-06-30 08:23:07,1,-73.991500854492187,40.750980377197266,-73.995697021484375,40.759300231933594,N
id2611528,2,2016-06-30 08:22:58,1,-74.004241943359375,40.738040924072266,-73.975448608398438,40.75579833984375,N
id0742799,2,2016-06-30 08:22:52,2,-73.951576232910156,40.790538787841797,-73.955558776855469,40.812751770019531,N
id1756670,1,2016-06-30 08:22:35,1,-73.965377807617187,40.771900177001953,-73.982437133789062,40.768276214599609,N
id0196753,2,2016-06-30 08:22:32,2,-73.995834350585938,40.739551544189453,-74.005813598632812,40.742088317871094,N
id3142022,2,2016-06-30 08:22:11,2,-73.9344482421875,40.79718017578125,-73.934486389160156,40.797157287597656,N
id1216576,2,2016-06-30 08:22:09,5,-73.980278015136719,40.782310485839844,-73.960830688476562,40.811969757080078,N
id1182970,2,2016-06-30 08:22:00,1,-73.967399597167969,40.793178558349609,-73.974990844726563,40.764408111572266,N
id1723232,2,2016-06-30 08:21:42,1,-73.998298645019531,40.682037353515625,-73.993316650390625,40.692134857177734,N
id3773920,2,2016-06-30 08:21:36,1,-73.957412719726563,40.777141571044922,-73.971916198730469,40.759601593017578,N
id1449119,1,2016-06-30 08:21:32,1,-74.001960754394531,40.72430419921875,-73.990821838378906,40.702522277832031,N
id2509675,1,2016-06-30 08:20:20,1,-74.004631042480469,40.734348297119141,-74.00189208984375,40.724651336669922,N
id1153797,1,2016-06-30 08:19:34,1,-73.966117858886719,40.762149810791016,-73.981178283691406,40.759517669677734,N
id2862494,1,2016-06-30 08:18:40,1,-74.001701354980469,40.735553741455078,-74.003822326660156,40.725696563720703,N
id1821129,2,2016-06-30 08:18:31,2,-73.977401733398437,40.751808166503906,-73.980926513671875,40.760208129882813,N
id1810021,1,2016-06-30 08:18:25,1,-73.992698669433594,40.730869293212891,-73.973297119140625,40.7630615234375,N
id2314061,2,2016-06-30 08:18:12,1,-73.953666687011719,40.76702880859375,-73.979110717773437,40.750961303710938,N
id3553268,2,2016-06-30 08:17:46,1,-73.99249267578125,40.743133544921875,-73.975990295410156,40.754810333251953,N
id1375960,1,2016-06-30 08:17:26,1,-73.975288391113281,40.751472473144531,-73.975288391113281,40.751472473144531,N
id3078544,1,2016-06-30 08:17:17,1,-73.994743347167969,40.760307312011719,-73.99114990234375,40.750236511230469,N
id2205733,2,2016-06-30 08:16:08,1,-73.983932495117188,40.737598419189453,-73.978759765625,40.740871429443359,N
id1542379,2,2016-06-30 08:15:53,1,-73.948570251464844,40.782199859619141,-73.963951110839844,40.773738861083984,N
id2981233,2,2016-06-30 08:15:40,1,-73.980941772460938,40.720718383789063,-73.9676513671875,40.700244903564453,N
id1916597,2,2016-06-30 08:15:29,2,-74.006622314453125,40.733860015869141,-73.979202270507812,40.752071380615234,N
id3424328,2,2016-06-30 08:15:28,1,-73.981544494628906,40.740966796875,-73.870994567871094,40.774028778076172,N
id0297294,2,2016-06-30 08:14:48,1,-73.976882934570313,40.756320953369141,-73.976303100585938,40.764911651611328,N
id0476910,1,2016-06-30 08:14:38,1,-73.993476867675781,40.735813140869141,-73.967857360839844,40.762935638427734,N
id1491206,2,2016-06-30 08:14:31,1,-73.952369689941406,40.768630981445313,-73.962150573730469,40.770660400390625,N
id0651393,2,2016-06-30 08:14:27,2,-73.956039428710937,40.782070159912109,-73.972709655761719,40.75714111328125,N
id3624178,1,2016-06-30 08:14:03,1,-73.996482849121094,40.723396301269531,-74.004669189453125,40.716026306152344,N
id2837137,2,2016-06-30 08:13:40,1,-74.006538391113281,40.704299926757812,-74.009323120117188,40.709529876708984,N
id0689745,2,2016-06-30 08:13:25,1,-73.974617004394531,40.790218353271484,-73.973213195800781,40.792591094970703,N
id2711099,2,2016-06-30 08:13:14,5,-73.961563110351562,40.771369934082031,-73.982749938964844,40.7618408203125,N
id3382226,1,2016-06-30 08:13:05,1,-73.990715026855469,40.748996734619141,-73.986289978027344,40.742439270019531,N
id3664267,1,2016-06-30 08:12:54,1,-73.987838745117188,40.731971740722656,-73.983688354492187,40.765083312988281,N
id0287254,1,2016-06-30 08:12:47,1,-73.959320068359375,40.771690368652344,-73.951225280761719,40.783561706542969,N
id2854690,2,2016-06-30 08:12:02,1,-73.968757629394531,40.767238616943359,-73.97845458984375,40.756660461425781,N
id3857319,1,2016-06-30 08:11:57,1,-73.978431701660156,40.752338409423828,-74.004531860351563,40.741687774658203,N
id1998896,1,2016-06-30 08:11:26,1,-73.983963012695312,40.749378204345703,-73.988914489746094,40.742843627929687,N
id2926608,2,2016-06-30 08:11:23,5,-73.971519470214844,40.787220001220703,-73.978919982910156,40.759590148925781,N
id3861608,2,2016-06-30 08:11:17,5,-73.998458862304687,40.722690582275391,-73.997901916503906,40.73590087890625,N
id0402129,1,2016-06-30 08:09:47,1,-73.947067260742187,40.776111602783203,-73.974067687988281,40.763019561767578,N
id1801934,1,2016-06-30 08:08:58,1,-73.981437683105469,40.779197692871094,-73.824188232421875,40.729801177978516,N
id3496562,2,2016-06-30 08:08:33,1,-73.956291198730469,40.778682708740234,-73.989852905273438,40.746707916259766,N
id3391078,1,2016-06-30 08:08:29,1,-73.989738464355469,40.756801605224609,-73.973609924316406,40.762962341308594,N
id0381080,2,2016-06-30 08:08:02,1,-73.939018249511719,40.802219390869141,-73.948516845703125,40.786178588867188,N
id1188207,1,2016-06-30 08:07:57,4,-74.014358520507813,40.717006683349609,-74.011215209960938,40.728988647460938,N
id3978007,1,2016-06-30 08:07:00,1,-73.832229614257812,40.783267974853516,-73.886749267578125,40.769176483154297,N
id3481155,2,2016-06-30 08:06:50,1,-73.947723388671875,40.776149749755859,-73.953437805175781,40.777790069580078,N
id0911115,2,2016-06-30 08:06:31,1,-73.974006652832031,40.784023284912109,-73.980926513671875,40.763721466064453,N
id2850359,2,2016-06-30 08:06:23,4,-73.952400207519531,40.808620452880859,-73.964508056640625,40.803321838378906,N
id0021767,2,2016-06-30 08:05:10,1,-73.973251342773438,40.792991638183594,-73.969856262207031,40.789749145507812,N
id1852303,2,2016-06-30 08:05:09,1,-73.97723388671875,40.764137268066406,-73.982131958007813,40.723758697509766,N
id1300291,2,2016-06-30 08:04:56,6,-73.955558776855469,40.779499053955078,-73.949867248535156,40.783588409423828,N
id0165085,2,2016-06-30 08:03:48,1,-73.976539611816406,40.78057861328125,-73.973060607910156,40.764419555664063,N
id2291440,1,2016-06-30 08:03:27,1,-74.007080078125,40.734245300292969,-74.001327514648437,40.737491607666016,N
id0327724,1,2016-06-30 08:03:21,1,-73.9923095703125,40.749031066894531,-73.995498657226562,40.759227752685547,N
id3533950,1,2016-06-30 08:03:02,1,-73.981613159179688,40.762470245361328,-73.987167358398438,40.752239227294922,N
id2414566,2,2016-06-30 08:02:59,2,-73.961280822753906,40.768409729003906,-73.978446960449219,40.750999450683594,N
id1245196,1,2016-06-30 08:02:00,1,-73.960479736328125,40.775775909423828,-73.9779052734375,40.757972717285156,N
id3850620,1,2016-06-30 08:01:58,1,-73.992881774902344,40.742519378662109,-73.976539611816406,40.739475250244141,N
id0539269,2,2016-06-30 08:01:57,1,-73.978034973144531,40.771804809570313,-73.95416259765625,40.76397705078125,N
id2737266,1,2016-06-30 08:01:00,1,-73.978546142578125,40.745048522949219,-73.963554382324219,40.765682220458984,N
id0409386,1,2016-06-30 08:00:24,1,-73.93951416015625,40.750923156738281,-74.011032104492188,40.703994750976563,N
id2975069,2,2016-06-30 07:59:56,3,-73.9775390625,40.69818115234375,-74.0048828125,40.728668212890625,N
id0005394,1,2016-06-30 07:59:38,1,-73.987533569335938,40.738437652587891,-74.005294799804688,40.738109588623047,N
id3675427,2,2016-06-30 07:59:30,1,-73.966278076171875,40.789688110351563,-73.978652954101563,40.765491485595703,N
id0363348,2,2016-06-30 07:59:13,5,-73.952125549316406,40.765834808349609,-73.955123901367188,40.777061462402344,N
id0497204,1,2016-06-30 07:58:17,1,-74.00396728515625,40.720100402832031,-74.006172180175781,40.71441650390625,N
id3079368,1,2016-06-30 07:58:13,1,-73.990959167480469,40.749523162841797,-73.997169494628906,40.725486755371094,N
id1604700,2,2016-06-30 07:57:38,1,-73.989219665527344,40.748260498046875,-73.982780456542969,40.756881713867188,N
id0789469,1,2016-06-30 07:56:29,1,-73.978050231933594,40.752017974853516,-73.979911804199219,40.772853851318359,N
id1943942,1,2016-06-30 07:56:20,1,-73.977409362792969,40.754611968994141,-73.991302490234375,40.745693206787109,N
id0697467,2,2016-06-30 07:56:09,2,-73.946281433105469,40.777301788330078,-73.961311340332031,40.756561279296875,N
id0966374,1,2016-06-30 07:56:01,1,-73.991264343261719,40.749965667724609,-73.976463317871094,40.756008148193359,N
id0945683,2,2016-06-30 07:55:13,1,-73.976753234863281,40.754020690917969,-73.976432800292969,40.764808654785156,N
id2530365,1,2016-06-30 07:55:11,1,-73.994430541992188,40.750198364257813,-74.004600524902344,40.741935729980469,N
id0849353,2,2016-06-30 07:55:07,1,-73.990501403808594,40.745391845703125,-73.983757019042969,40.755630493164063,N
id2609578,2,2016-06-30 07:54:58,1,-73.989845275878906,40.757045745849609,-73.981269836425781,40.752166748046875,N
id2042500,1,2016-06-30 07:54:52,1,-73.976425170898437,40.740158081054687,-73.991065979003906,40.755466461181641,N
id1569309,1,2016-06-30 07:54:00,1,-73.9854736328125,40.738540649414062,-73.975654602050781,40.754417419433594,N
id1236335,1,2016-06-30 07:53:50,1,-74.001617431640625,40.745754241943359,-73.967109680175781,40.760440826416016,N
id0794196,2,2016-06-30 07:53:03,6,-73.946647644042969,40.7723388671875,-74.00537109375,40.706310272216797,N
id1564726,2,2016-06-30 07:53:01,1,-73.995811462402344,40.758934020996094,-73.981422424316406,40.757915496826172,N
id3372570,2,2016-06-30 07:52:44,1,-73.972480773925781,40.755699157714844,-73.971328735351563,40.763256072998047,N
id2663611,1,2016-06-30 07:52:34,1,-73.995948791503906,40.732093811035156,-73.975090026855469,40.741531372070313,N
id0135650,2,2016-06-30 07:51:37,1,-73.989776611328125,40.734107971191406,-73.979515075683594,40.755073547363281,N
id0159920,1,2016-06-30 07:51:08,1,-73.991363525390625,40.750022888183594,-73.9591064453125,40.763687133789063,N
id1432222,1,2016-06-30 07:51:02,1,-73.976486206054688,40.755828857421875,-73.978195190429688,40.764663696289063,N
id1617748,1,2016-06-30 07:50:54,2,-73.977928161621094,40.778705596923828,-73.980865478515625,40.751533508300781,N
id1409118,2,2016-06-30 07:50:39,1,-73.9764404296875,40.744888305664062,-73.977149963378906,40.751789093017578,N
id3656309,1,2016-06-30 07:50:04,2,-73.997154235839844,40.737575531005859,-74.177963256835938,40.690189361572266,N
id2594985,1,2016-06-30 07:49:59,1,-74.006370544433594,40.733749389648438,-73.98443603515625,40.761894226074219,N
id2890991,2,2016-06-30 07:49:50,1,-74.003303527832031,40.727100372314453,-73.981460571289063,40.7564697265625,N
id0334795,2,2016-06-30 07:49:44,6,-73.984298706054688,40.738449096679688,-73.964408874511719,40.764671325683594,N
id0204646,1,2016-06-30 07:49:42,1,-73.977317810058594,40.756141662597656,-73.982505798339844,40.760009765625,N
id3530165,2,2016-06-30 07:48:57,1,-73.954368591308594,40.778717041015625,-73.942893981933594,40.787452697753906,N
id3051099,1,2016-06-30 07:48:30,1,-74.007217407226563,40.703983306884766,-74.01507568359375,40.711322784423828,N
